#TIME	REQUESTED	accelerate	bash	conda	pip3	python	sps	tmux: client	tmux: server	zsh
109	0	0.257107	0	0	0	0	0.00112915	480.844	507.281	0.0132904
110	0	0.257107	0	0	0	0	0.00112915	480.844	507.281	0.0132904
111	0	0.257107	0	0	0	0	0.00112915	480.844	507.281	0.0132904
112	0	0.257107	0	0	0	0	0.00112915	480.844	507.281	0.0132904
113	0	0.257107	0	0	0	0	0.00112915	480.844	507.281	0.0132904
114	0	0.257107	0	0	0	0	0.00112915	480.844	507.281	0.0132904
115	0	0.257107	0	0	0	0	0.00112915	480.844	507.281	0.0132904
116	0	0.257107	0	0	0	0	0.00112915	480.844	507.281	0.0132904
117	0	0.257107	0	0	0	0	0.00112915	480.844	507.281	0.0132904
118	0	0.257107	0	0	0	0	0.00112915	480.844	507.281	0.0132904
119	0	0.257107	0	0	0	0	0.00112915	480.844	507.281	0.0132904
120	0	0.257107	0	0	0	0	0.00112915	480.844	507.281	0.0132904
121	0	0.257107	0	0	0	0	0.00112915	480.844	507.281	0.0132904
122	0	0.257107	0	0	0	0	0.00112915	480.844	507.281	0.0132904
123	0	0.257107	0	0	0	0	0.00112915	480.844	507.281	0.0132904
124	0	0.257107	0	0	0	0	0.00112915	480.844	507.281	0.0132904
125	0	0.257107	0	0	0	0	0.00112915	480.844	507.281	0.0132904
126	0	0.257107	0	0	0	0	0.00112915	480.844	507.281	0.0132904
127	0	0.257107	0	0	0	0	0.00112915	480.844	507.281	0.0132904
128	0	0.257107	0	0	0	0	0.00112915	480.844	507.281	0.0132904
129	0	0.257107	0	0	0	0	0.00112915	480.844	507.281	0.0132904
130	0	0.257107	0	0	0	0	0.00112915	480.844	507.281	0.0132904
131	0	0.257107	0	0	0	0	0.00112915	480.844	507.281	0.0132904
132	0	0.257107	0	0	0	0	0.00112915	480.844	507.281	0.0132904
133	0	0.257107	0	0	0	0	0.00112915	480.844	507.281	0.0132904
134	0	0.257107	0	0	0	0	0.00112915	480.844	507.281	0.0132904
135	0	0.257107	0	0	0	0	0.00112915	480.844	507.281	0.0132904
136	0	0.257107	0	0	0	0	0.00112915	480.844	507.281	0.0132904
137	0	0.257107	0	0	0	0	0.00112915	480.844	507.281	0.0132904
